update_time,name,first_name,third_line,bus_type,time,first_line,cost,third_name,second_name,second_line,company
最后更新：2018-12-14,深圳B714路公交车路线,深圳B714路公交车路线(大浪新百丽总站—罗屋围总站),,常规线路,运行时间：大浪新百丽总站06:20-20:20 |罗屋围总站07:00-21:00,"1:大浪新百丽总站
2:新百丽公交总站
3:新百丽
4:鹏城变电站
5:华荣工业区
6:大浪行政中心
7:德泰科技园
8:大浪商业中心东
9:华科街
10:华富工业园
11:浪口社区
12:泥头咀
13:大浪街道办
14:美宝工业区
15:黄麻埔新村
16:罗屋围村委
17:罗屋围总站
",票价信息：冷巴1元,,深圳B714路公交车路线(罗屋围总站—大浪新百丽总站),"1:罗屋围总站
2:黄麻埔新村
3:美宝工业区
4:大浪街道办
5:泥头咀
6:浪口社区
7:华富工业园
8:华科街
9:大浪商业中心东
10:德泰科技园
11:大浪行政中心
12:华荣工业区
13:鹏城变电站
14:新百丽
15:新百丽公交总站
16:大浪新百丽总站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B715路公交车路线,深圳B715路公交车路线(罗屋围总站—部九窝),,常规线路,运行时间：罗屋围总站06:30-20:00 |部九窝07:15-20:50,"1:罗屋围总站
2:罗屋围村委
3:黄麻埔新村
4:美宝工业区
5:大浪街道办
6:泥头咀
7:大浪邮政所
8:华富工业园
9:三合华侨新村
10:福瑞尔工业园
11:下早新村
12:龙华敬老院
13:龙观路口
14:龙胜社区
15:上早新村
16:高峰学校
17:龙胜市场
18:龙胜公园
19:龙胜新村
20:龙胜地铁站
21:曼海宁花园北
22:部九窝
",票价信息：冷巴1元,,深圳B715路公交车路线(部九窝—罗屋围总站),"1:部九窝
2:曼海宁花园北
3:龙胜地铁站
4:龙胜新村
5:龙胜公园
6:龙胜市场
7:高峰学校
8:上早新村
9:龙胜社区
10:龙观路口
11:龙华敬老院
12:下早新村
13:福瑞尔工业园
14:三合华侨新村
15:华富工业园
16:大浪邮政所
17:泥头咀
18:大浪街道办
19:美宝工业区
20:黄麻埔新村
21:罗屋围村委
22:罗屋围总站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B675路公交车路线,深圳B675路公交车路线(吓陂村—威尔德电子厂),,常规线路,运行时间：龙田吓陂村07:00-20:00 |威尔德电子厂07:10-20:00,"1:吓陂村
2:吓陂村路口
3:龙田小学
4:龙湖村
5:龙田村委
6:龙田住宅区
7:坪山妇幼
8:坑梓街道办
9:金田购物广场
10:宏富百货
11:坑梓第二市场
12:坑梓成校
13:坑梓法庭
14:宝梓路口
15:北方国际
16:村田厂
17:青松翠景路口
18:聚龙花园
19:聚龙山公园
20:青松西路东
21:威尔德电子厂
",票价信息：冷巴1元,,深圳B675路公交车路线(威尔德电子厂—吓陂村),"1:威尔德电子厂
2:青松西路东
3:聚龙山公园
4:聚龙花园
5:青松翠景路口
6:村田厂
7:宝梓路口
8:坑梓法庭
9:坑梓成校
10:坑梓第二市场
11:宏富百货
12:金田购物广场
13:坑梓街道办
14:坪山妇幼
15:龙田住宅区
16:龙田村委
17:龙湖村
18:龙田小学
19:吓陂村路口
20:吓陂村
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳B678路公交车路线,深圳B678路公交车路线(宝龙南总站—马峦小学),,常规线路,运行时间：宝龙南总站06:20-20:00 |马峦小学07:00-20:40,"1:宝龙南总站
2:景园公寓
3:宝龙街道办
4:华大科技
5:坪山高级中学
6:深业东城国际
7:坪山城市候机楼
8:大万世居
9:曾屋村
10:马峦小学
",票价信息：冷巴1元,,深圳B678路公交车路线(马峦小学—宝龙南总站),"1:马峦小学
2:曾屋村
3:大万世居
4:坪山城市候机楼
5:深业东城国际
6:坪山高级中学
7:华大科技
8:宝龙街道办
9:景园公寓
10:宝龙南总站
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳B720路公交车路线,深圳B720路公交车路线(峰荟首末站—莲塘水库),,常规线路,运行时间：峰荟首末站06:30-21:00 |上村莲塘水库07:00-21:30,"1:峰荟首末站
2:下石家路口
3:公明交警中队
4:公明中行
5:光明文化馆
6:红花山公园
7:广雅花园
8:公明天虹(1)
9:公明派出所
10:上村元山
11:西田大桥南
12:冠城产业园
13:上村莲塘
14:莲塘水库
",票价信息：冷巴1元,,深圳B720路公交车路线(莲塘水库—峰荟首末站),"1:莲塘水库
2:上村莲塘
3:冠城产业园
4:西田大桥南
5:上村元山
6:公明派出所
7:公明天虹(1)
8:广雅花园
9:红花山公园
10:光明文化馆
11:公明中行
12:公明交警中队
13:下石家路口
14:峰荟首末站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B671路公交车路线,深圳B671路公交车路线(鹏联佳科技园—坪地同兴厂),,常规线路,运行时间：鹏联佳科技园07:00-20:30 |国际低碳城会展中心07:00-20:30,"1:鹏联佳科技园
2:合源塑胶厂
3:石碧居民小组
4:吉坑路口
5:六联小学
6:坪地刘屋村
7:坪地人民医院
8:坪东工业区
9:坪地街道办
10:坪洲百货
11:坪地中学东
12:怡心广场
13:鼎尚华庭
14:金田百货
15:吉祥三路口
16:白石塘
17:冠旭电子
18:龙腾路口
19:国际低碳城
20:国际低碳城会展中心
21:坪地同兴厂
",票价信息：冷巴1元,,深圳B671路公交车路线(坪地同兴厂—鹏联佳科技园),"1:坪地同兴厂
2:国际低碳城会展中心
3:国际低碳城
4:龙腾路口
5:冠旭电子
6:白石塘
7:吉祥三路口
8:金田百货
9:鼎尚华庭
10:怡心广场
11:坪地中学东
12:坪地中学
13:坪洲百货
14:坪地街道办
15:坪东工业区
16:坪地人民医院
17:坪地刘屋村
18:六联社区
19:六联小学
20:吉坑路口
21:石碧居民小组
22:合源塑胶厂
23:鹏联佳科技园
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳B978路公交车路线,深圳B978路公交车路线(共和综合场站—松岗地铁),,常规线路,运行时间：共和综合场站06:30-21:00 |松岗地铁站07:00-21:30,"1:共和综合场站
2:信隆实业
3:御岭公馆
4:江边村委
5:沙浦围居委会
6:松岗地铁站
",票价信息：冷巴1元,,深圳B978路公交车路线(松岗地铁—共和综合场站),"1:松岗地铁站
2:御溪城
3:佳裕广场
4:沙浦围居委会
5:中海地产
6:江边村委
7:御岭公馆
8:信隆实业
9:共和综合场站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B981路公交车路线,深圳B981路公交车路线(新玉路庄村公交总站—松岗天虹商场),,常规线路,运行时间：新玉路庄村公交总站06:30-21:00 |松岗天虹商场07:00-21:30,"1:新玉路庄村公交总站
2:龙璟印刷工业园
3:新玉路德昌站
4:高永美
5:芙蓉工业区西
6:松岗鼎丰科技园
7:赛尔康厂
8:华美路口
9:桂景园
10:联投东方
11:松岗天虹商场
",票价信息：冷巴1元,,深圳B981路公交车路线(松岗天虹商场—新玉路庄村公交总站),"1:松岗天虹商场
2:东方市场
3:联投东方
4:桂景园
5:华美路口
6:赛尔康厂
7:松岗鼎丰科技园
8:芙蓉工业区西
9:沙井高速路口
10:高永美
11:新玉路德昌站
12:龙璟印刷工业园
13:新玉路庄村公交总站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B979路公交车路线,深圳B979路公交车路线(共和综合场站—后亭地铁站(微巴)),,常规线路,运行时间：共和综合场站06:45-21:20 |后亭地铁站07:10-21:45,"1:共和综合场站
2:沙井同富裕工业区
3:敬业公司
4:汇百川
5:才华学校
6:步涌市场
7:后亭社区
8:后亭村委办公楼
9:巨基科技园
10:后亭地铁站(微巴)
",票价信息：冷巴1元,,深圳B979路公交车路线(后亭地铁站(微巴)—共和综合场站),"1:后亭地铁站(微巴)
2:沙井东山书院
3:后亭村委办公楼
4:后亭社区
5:后亭路口
6:步涌市场
7:汇百川
8:敬业公司
9:共和综合场站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B976路公交车路线,深圳B976路公交车路线(固戍地铁公交接驳站—固戍地铁公交接驳站),,常规线路,运行时间：固戍地铁公交接驳站-固戍地铁公交接驳站06:30-21:30,"1:固戍地铁公交接驳站
2:华丰工业区
3:固戍地铁站
4:固戍地铁站
5:万象新天
6:上围园北
7:黄田路中
8:光电大厦
9:航城大道
10:航城大道
11:航城学校
12:航城路口
13:黄田路中
14:上围园北
15:华丰工业区
16:固戍地铁公交接驳站
",票价信息：冷巴1元,,,,深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B982路公交车路线,深圳B982路公交车路线(半山溪—香径南街),,常规线路,运行时间：半山溪谷07:00-20:00 |香径南街07:00-20:00,"1:半山溪谷
2:海港大厦
3:周大福大厦
4:盐田区党校
5:50小区
6:蓝色海月居
7:倚山花园
8:田东中学
9:香径南街
",票价信息：冷巴1元,,深圳B982路公交车路线(香径南街—半山溪),"1:香径南街
2:盐田区医院
3:田东中学
4:倚山花园
5:蓝色海月居
6:50小区
7:盐田区党校
8:周大福大厦
9:海港大厦
10:半山溪谷
",深圳巴士集团股份有限公司
最后更新：2018-12-14,深圳B977路公交车路线,深圳B977路公交车路线(潭头公交总站—后亭地铁站(微巴)),,常规线路,运行时间：潭头公交总站06:30-20:50 |后亭地铁站07:10-21:30,"1:潭头公交总站
2:绿雪生物
3:赛尔康厂
4:深亚加油站
5:潭头第二工业区
6:潭头路口
7:蚌岗
8:潭头一村
9:潭头小学
10:潭头西部工业区B区
11:维也纳酒店
12:红星国际新城
13:巨基科技园
14:后亭地铁站(微巴)
",票价信息：冷巴1元,,深圳B977路公交车路线(后亭地铁站(微巴)—潭头公交总站),"1:后亭地铁站(微巴)
2:沙井东山书院
3:中亭路口
4:东江钢铁
5:红星国际新城
6:维也纳酒店
7:潭头西部工业区B区
8:潭头小学
9:潭头居委会
10:潭头路口
11:潭头公交总站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B980路公交车路线,深圳B980路公交车路线(松岗燕罗公交总站—松岗地铁),,常规线路,运行时间：松岗燕罗公交总站06:30-20:55 |松岗地铁站07:05-21:30,"1:松岗燕罗公交总站
2:中闽花园
3:松岗中英文学校
4:山门居委会
5:陶园中英文学校
6:松岗教堂
7:集信名城幼儿园
8:集信名城
9:松岗人民医院南
10:宝溪综合市场
11:松岗派出所
12:松河瑞园
13:佳裕广场
14:松岗地铁站
",票价信息：冷巴1元,,深圳B980路公交车路线(松岗地铁—松岗燕罗公交总站),"1:松岗地铁站
2:御溪城
3:松河瑞园
4:松岗派出所
5:宝溪综合市场
6:松岗人民医院南
7:集信名城
8:集信名城幼儿园
9:松岗教堂
10:陶园中英文学校
11:山门居委会
12:松岗中英文学校
13:中闽花园
14:松岗燕罗公交总站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B983路公交车路线,深圳B983路公交车路线(大鹏汽车站—华大基因),,常规线路,运行时间：大鹏汽车站08:17-19:20 |华大基因08:27-19:30,"1:大鹏汽车站
2:山海苑
3:大鹏中心小学
4:大鹏文化广场东
5:岭澳新村
6:观音山
7:华大基因
",票价信息：冷巴1元,,深圳B983路公交车路线(华大基因—大鹏汽车站),"1:华大基因
2:观音山
3:岭澳新村
4:大鹏文化广场东
5:大鹏中心小学
6:山海苑
7:大鹏汽车站
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳B971路公交车路线,深圳B971路公交车路线(长圳总站—光明外国语学校),,常规线路,运行时间：长圳总站06:20-20:00 |光明外国语学校07:00-20:40,"1:长圳总站
2:长圳燃气站
3:长圳新村
4:塘明工业区
5:长兴科技园
6:东长长凤路口
7:海纳中心
8:培英文武学校
9:华润水泥
10:塘家第一工业区
11:塘家村委
12:塘家市场
13:塘家治安亭
14:光谷苑
15:平板显示园
16:光明区政府南
17:光明艺术中心
18:光明大第
19:光明会展中心
20:华强创意产业园
21:观光路口
22:光明外国语学校
",票价信息：冷巴1元,,深圳B971路公交车路线(光明外国语学校—长圳总站),"1:光明外国语学校
2:育新学校
3:华强创意产业园
4:光明会展中心
5:光明大第
6:光明艺术中心
7:光明区政府南
8:平板显示园
9:华星光电
10:光谷苑
11:塘家治安亭
12:塘家市场
13:塘家村委
14:塘家第一工业区
15:塘家南路口
16:华润水泥
17:东长长凤路口
18:长兴科技园
19:塘明工业区
20:长圳新村
21:长圳燃气站
22:长圳总站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B973路公交车路线,深圳B973路公交车路线(壹方中心—壹方中心),,常规线路,运行时间：壹方中心--壹方中心06:30--21:30,"1:壹方中心
2:宏发领域
3:宝安中心站(2)
4:丽晶国际
5:创业天虹商场
6:创业天虹南
7:海滨中学
8:宝安市场监管分局
9:新乐社区
10:新锦安雅园
11:中南花园
12:宝安实验学校
13:南医大深圳医院
14:新安地铁站
15:润恒尚园
16:兴华路口中
17:壹方中心
",票价信息：冷巴1元,,深圳B973路公交车路线(壹方中心—壹方中心),"1:壹方中心
2:宏发领域
3:新安地铁站
4:南医大深圳医院
5:宝安实验学校
6:新锦安雅园
7:新乐社区
8:宝安市场监管分局
9:海滨中学
10:创业天虹商场
11:丽晶国际
12:宝安中心站
13:兴华路口中
14:壹方中心
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B970路公交车路线,深圳B970路公交车路线(葵涌总站—坝光新村),,常规线路,运行时间：葵涌总站06:30-20:00 |坝光新村07:00-20:30,"1:葵涌总站
2:大鹏新区管委会(2)
3:生命科学产业园
4:葵涌奔康
5:石碑村
6:葵涌文化艺术中心
7:葵涌商业街
8:葵涌市场
9:葵涌中心幼儿园
10:葵涌中心
11:葵涌邮局
12:屯围村
13:丰树山石塘
14:葵丰社区工作站
15:坝光社区工作站
16:人大附中九年部
17:坝光新村
",票价信息：冷巴1元,,深圳B970路公交车路线(坝光新村—葵涌总站),"1:坝光新村
2:人大附中九年部
3:坝光社区工作站
4:葵丰社区工作站
5:丰树山石塘
6:屯围村
7:葵涌邮局
8:葵涌中心
9:葵涌中心幼儿园
10:葵涌市场
11:葵涌商业街
12:葵涌文化艺术中心
13:石碑村
14:葵涌奔康
15:生命科学产业园
16:大鹏新区管委会(2)
17:葵涌总站
",深圳市东部公共交通有限公司
最后更新：2018-12-14,深圳B966路公交车路线,深圳B966路公交车路线(果林村场站—正兆景嘉园),,常规线路,运行时间：果林村场站06:30-20:00 |正兆景嘉园07:00-20:30,"1:果林村场站
2:光明成校
3:光明办事处
4:光明中心站
5:滨河苑
6:东周小学南门
7:红苹果幼儿园
8:正兆景嘉园
",票价信息：冷巴1元,,深圳B966路公交车路线(正兆景嘉园—果林村场站),"1:正兆景嘉园
2:红苹果幼儿园
3:东周小学南门
4:滨河苑
5:光明中心站
6:光明办事处
7:光明成校
8:果林村场站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B974路公交车路线,深圳B974路公交车路线(南岗工业区微巴场站—应人石市场),,常规线路,运行时间：南岗工业区微巴场站06:30-21:00 |应人石市场06:50-21:20,"1:南岗工业区微巴场站
2:雅信通公司
3:佳业达公司
4:塘头又一村
5:塘头新村
6:一电科技
7:创维天桥
8:应人石科技园
9:应人石市场
",票价信息：冷巴1元,,深圳B974路公交车路线(应人石市场—南岗工业区微巴场站),"1:应人石市场
2:应人石新村
3:集荣公司
4:伟泰工业园
5:创维天桥
6:塘头新村
7:佳业达公司
8:雅信通公司
9:南岗工业区(微巴)
10:南岗工业区微巴场站
",深圳市西部公共汽车有限公司
最后更新：2018-12-14,深圳B969路公交车路线,深圳B969路公交车路线(葵涌总站—坝光新村),,常规线路,运行时间：葵涌总站06:50-19:45 |坝光新村07:15-20:10,"1:葵涌总站
2:大鹏新区管委会(2)
3:生命科学产业园
4:葵涌奔康
5:石碑村
6:高源社区
7:葵涌文化艺术中心
8:葵涌中心小学
9:葵兴小区
10:葵涌税务所
11:葵涌二小
12:葵丰社区工作站
13:人大附中九年部
14:坝光新村
",票价信息：冷巴1元,,深圳B969路公交车路线(坝光新村—葵涌总站),"1:坝光新村
2:人大附中九年部
3:葵丰社区工作站
4:葵涌二小
5:葵涌税务所
6:葵兴小区
7:葵涌中心小学
8:葵涌文化艺术中心
9:高源社区
10:石碑村
11:葵涌奔康
12:生命科学产业园
13:大鹏新区管委会(2)
14:葵涌总站
",深圳市东部公共交通有限公司
