lines,line_num,name
 1号线(罗宝线) 5号线(环中线) 11号线(机场线),途经路线[3条],前海湾
 高峰专线10 42路 81路 234路 M347路 M364路 369路 M372路 373路 M375路 M388路 M418路 M467路,途经路线[13条],前海沿湖路口
 高峰专线156 高峰专线157,途经路线[2条],前海时代
 B895路,途经路线[1条],全至科技园总站
 M400路 M469路,途经路线[2条],全一电子厂北
 M453路 M492路,途经路线[2条],前海合作
 B895路,途经路线[1条],全至科技园
 高峰专线10 高快巴士30 42路 81路 234路 M347路 M364路 M372路 M375路 M388路 M409路 M418路 M467路,途经路线[13条],前海兴海路口
 高峰专线166 316路,途经路线[2条],侨香香山西路口
 M197路 M245路 M247路 M259路 M313路 M393路 M400路 M469路 M522路 M558路 B827路 B887路,途经路线[12条],全一电子
 B856路,途经路线[1条],明锋大厦
 M254路 M292路 656路 779路 781路 B895路,途经路线[6条],明珠市场
 高峰专线12 高峰专线94 M202路 M477路 B915路,途经路线[5条],明珠商务大厦
 29路 M172路 M445路,途经路线[3条],明珠学校
 深惠3线 M172路 M265路 M270路 M283路 M498路 881路 979路,途经路线[8条],明辉工业园
 高快巴士33 高峰专线167 M215路 M218路,途经路线[4条],明湖公园
 70路,途经路线[1条],明华中心
 M341路 M351路 615路 650路 B776路 781路 B944路,途经路线[7条],明士达公司
 M325路,途经路线[1条],敏华厂
 B838路,途经路线[1条],敏俊捷印刷
 M317路 M569路,途经路线[2条],摩尔城
 深莞1线 高快巴士6 M287路 M557路 B880路,途经路线[5条],庙溪一市场
 高快巴士6 M287路 M557路 B880路,途经路线[4条],庙溪新村
 小梅沙假日专线1 68路 M180路 205路 M290路 M348路 358路 M396路 M444路 M465路 B626路 B843路 B924路 B925路,途经路线[14条],庚子首义学校
 81路 M347路 M489路,途经路线[3条],妈湾油库
 E14路 E19路 高快巴士24 高快巴士30 高峰专线168 高峰专线169 M216路 M217路 325路 M366路 M436路 M490路 K578路 882路,途经路线[14条],宏发上域
 M489路,途经路线[1条],妈湾发电厂
 M131路 M522路 B631路,途经路线[3条],天荟购物中心
 M384路 935路 B884路,途经路线[3条],丹梓狮岭路口
 B711路,途经路线[1条],名人假期
 B943路,途经路线[1条],名豪丽城
 E9路 M212路 M222路 B922路,途经路线[4条],365花园后门
 M234路,途经路线[1条],欧洲城东总站
 高峰专线107 M535路 767路 789路,途经路线[4条],欧陆集团
 M219路 M306路 M319路 M502路 B723路 929路,途经路线[6条],欧意轩花
 欧洲城假日专线 M487路,途经路线[2条],欧洲城总站
 M307路 M386路 M452路 M502路 862路,途经路线[5条],欧景花园
 E3路 26路 43路 49路 58路 M234路 M358路 M488路 B683路 B707路,途经路线[10条],欧洲城东
 M308路 M357路,途经路线[2条],欧帝厂
 深惠2线 E5路 高峰专线160 M229路 M275路 M306路 M307路 M319路 358路 M361路 M367路 M386路 398路 M502路 810路 818路 818大站快线 862路 923路,途经路线[19条],欧景城
 B879路,途经路线[1条],上塘地铁站
 M537路 B879路 B915路,途经路线[3条],上塘地铁公交接驳站
 大鹏假日专线1 深惠3海滨支线 M220路 M279路 M357路 M426路 818路 833路 915路,途经路线[9条],欧姆龙
 4号线(龙华线),途经路线[1条],上塘
 B976路,途经路线[1条],上围园北
 小梅沙假日专线1 M180路 358路 M396路 M570路 907路 930路,途经路线[7条],上围新村
 M245路 M247路,途经路线[2条],上围园
 M376路 M518路 M522路 M550路 605路 B631路 B803路,途经路线[7条],上合新村
 M131路 M518路 605路 606路 B829路,途经路线[5条],上合小学
 M253路 M292路 615路 650路 780路 781路,途经路线[6条],上南派出所
 M131路 M246路 M259路 M379路 M382路 M469路 M518路,途经路线[7条],上合市场
 B943路,途经路线[1条],上南洪田路口
 高峰专线178 M397路 779路 B937路,途经路线[4条],上南路口
 M182路 M197路 M560路 605路 606路,途经路线[5条],上合市场(1)
 937路 956路,途经路线[2条],上八约警务室
 M197路 M246路 M259路 M376路 M379路 M382路 M522路 M550路 M560路 605路 B803路,途经路线[11条],上华村
 M304路,途经路线[1条],上井村社区
 大鹏假日专线1 大鹏假日接驳专线4号 M274路 833路,途经路线[4条],上下横
 791路 B891路 B934路,途经路线[3条],三鑫厂
 932路,途经路线[1条],上中村
 357路,途经路线[1条],三角龙
 M327路,途经路线[1条],三角楼
 907路 930安良线,途经路线[2条],三角龙工业区
 高峰专线142,途经路线[1条],三诺厂
 937路,途经路线[1条],三联桥
 B915路,途经路线[1条],三联路中
 621路,途经路线[1条],三联村口
 新西湖快线(K545)坂田线,途经路线[1条],三联村
 B760路 B825路,途经路线[2条],三洋湖市场
 高峰专线171 M180路 M211路 M214路 324路 336路 M449路 M534路 B645路 B920路,途经路线[10条],三联村委
 303路 308路 381路 M565路,途经路线[4条],三联广场
 M351路 653路 B776路,途经路线[3条],三洋部件厂
 M249路,途经路线[1条],三围球场
 M286路,途经路线[1条],三村路口
 B760路 B825路,途经路线[2条],三洋湖工业大道
 M516路 M551路 789路 B935路,途经路线[4条],三民工业区
 N21路 85路 103路 205路 308路 358路 387路 M437路 M520路 B619路,途经路线[10条],三家店
 881路 979路,途经路线[2条],三大厂
 大鹏假日专线7 大鹏假日专线10 M279路 M357路 365路 M426路 M479路 M546路 M564路 M575路 M576路 B762路 818大站快线 818路 B825路 B883路 939路 964路,途经路线[18条],三洋湖
 M137路 M242路 M249路 331路 337路 M358路 362路 M371路 M378路 M395路 M413路 M435路 M470路 M526路 629路 866路,途经路线[16条],三围路口
 4路 M435路 M454路 B614路,途经路线[4条],三九路口
 B962路,途经路线[1条],三号门
 E35路 M193路 M215路 M218路 M234路 M261路 M337路 M410路 M415路 M436路 M548路 B659路 B868路 B972路,途经路线[14条],三和百货
 N22路 高峰专线38 M340路 M450路 M505路 B692路 B715路 B879路,途经路线[8条],三合华侨新村
 M340路,途经路线[1条],三合村
 M318路 M322路 M367路 M368路 M386路 M446路 B852路,途经路线[7条],信息学院东
 N9路 高快巴士26 52路 60路 62路 M476路 B618路 B820路,途经路线[8条],三号隧道口
 M210路 M245路 M380路 395路 603路 605路 606路 B803路,途经路线[8条],三区金融街
 E5路 E6路 E7路 E25路 E27路 M139路 M447路,途经路线[7条],信息学院(1)
 802路 B852路,途经路线[2条],信息学院(2)
 377路,途经路线[1条],信义逸翠园
 M229路 M563路 930安良线,途经路线[3条],信义家园
 M359路 M573路 B878路,途经路线[3条],信德学
 E5路 E6路 E7路 E25路 E27路 M139路 365路 M447路 802路 B852路,途经路线[10条],信息学院
 M309路 M357路 M394路 M563路 907路,途经路线[5条],信义玻璃厂
 M172路 M272路 M281路 M329路 M428路,途经路线[5条],信义假日名城
 高峰专线138 M467路 M474路,途经路线[3条],保利剧院
 M219路 M303路 B723路 929路,途经路线[4条],仙田路口
 B751路,途经路线[1条],仙田路南
 B955路,途经路线[1条],仙湖山庄
 69路 85路 103路 M133路 205路 M364路 M437路 M555路 B955路,途经路线[9条],仙湖路口
 M182路 202路 220路 363路 B955路,途经路线[5条],仙湖植物园
 E5路 假日专线7号线 398路,途经路线[3条],仙田总站
 M468路 B955路,途经路线[2条],仙桐御景
 M267路 M272路 M281路 M298路 M309路 M346路 M488路 M572路,途经路线[8条],下雪商业城
 656路 B774路 B977路,途经路线[3条],中亭路口
 M278路 M317路 M357路 M434路 B670路 963路,途经路线[6条],二砂深联公司
 M284路 M366路 M411路 B720路 B960路,途经路线[5条],下石家路口
 高峰专线176 高峰专线177 M284路,途经路线[3条],下石家
 M558路,途经路线[1条],下角山天桥
 M471路,途经路线[1条],下沙新村
 E14路 M216路 M217路 325路 M436路 M490路 723路 882路,途经路线[8条],下辇
 旅游5号线 E13路 高峰专线19 34路 高快巴士36 64路 高快巴士70 M105路 M106路 M133路 M182路 202路 229路 236路 337路 M453路 M463路 M520路,途经路线[18条],下沙(2)
 高峰专线1 N10路 高峰专线19 34路 63路 103路 215路 362路 377路 M454路 B685路 B798路 B820路,途经路线[13条],下沙总站
 高峰专线1 E4路 大鹏假日专线5 E6路 N10路 高快巴士16 E17路 高峰专线19 NE26路 E26路 26路 34路 E37路 63路 64路 高快巴士70 80路 103路 M105路 M106路 M133路 M194路 M347路 369路 M519路 M520路,途经路线[26条],下沙(1)
 9号线(梅林线),途经路线[1条],下沙
 B821路,途经路线[1条],下梅林文体公园
 M233路 M244路 M262路 M420路 M505路 B879路,途经路线[6条],下横朗村
 5号线(环中线) N19路 高峰专线79 M105路 M123路 M139路 M233路 M267路 M268路 M269路 M271路 M272路 303路 307路 308路 312路 M379路 381路 M414路 M415路 M421路 M565路 980路,途经路线[23条],下水径
 N9路 12路 44路 45路 60路 102路 111路 M192路 M390路 M499路 B613路,途经路线[11条],下梅林市场(2)
 N6路 218路 222路 324路 M499路 B613路,途经路线[6条],下梅林市场(1)
 N9路 12路 44路 45路 60路 67路 102路 111路 M192路 201路 218路 324路 334路 M390路 M460路 M499路 B613路,途经路线[17条],下梅林市场
 M192路 M312路 M441路,途经路线[3条],下梅林一街
 B718路,途经路线[1条],下村第五工业区
 937路,途经路线[1条],下李朗路口
 M248路 M529路,途经路线[2条],下村公园
 M463路 B810路 980路,途经路线[3条],下李朗总站
 M227路 373路 M463路 937路,途经路线[4条],下李朗市场
 B692路 B715路 B879路,途经路线[3条],下早新村
 M227路 B810路 937路 980路,途经路线[4条],下李朗图书馆
 M229路 M266路 M324路,途经路线[3条],中海大山地幼儿园
 61路 M324路,途经路线[2条],中海大山
 B978路,途经路线[1条],中海地产
 M329路,途经路线[1条],中海华庭临时站
 E5路 M230路 M280路 M319路 M386路 810路,途经路线[6条],中海凯骊酒店北
 B718路 B784路,途经路线[2条],中泰科技
 M363路 M403路 M509路 M565路,途经路线[4条],中海信科技园
 高峰专线169 M215路 M218路 M366路 M490路 720路,途经路线[6条],中泰工业园
 深惠2线,途经路线[1条],中惠酒店
 欧洲城假日专线 N4路 高峰专线12 N27路 高快巴士30 74路 79路 M105路 M106路 204路 M206路 M241路 M242路 331路 332路 369路 M371路 M388路 M483路 M506路,途经路线[20条],中油大厦
 M276路,途经路线[1条],中心医院路口
 337路 M442路 781路,途经路线[3条],中心路口
 45路 201路 M204路 M312路 334路 M460路 B821路,途经路线[7条],中康公园
 E15路 M238路 M248路 M261路 M366路 M490路 B868路,途经路线[7条],中心商城
 41路 80路 107路 M123路 236路 373路 M476路 M555路,途经路线[8条],中心公园
 10路 41路 46路 108路 高峰专线123 M183路 215路 M262路 M488路,途经路线[9条],中心书城北
 E38路 M211路 336路 M420路 M505路 624路,途经路线[6条],中建工业区
 21路 22路 37路 高峰专线131 M475路 M492路 B796路,途经路线[7条],中山园
 高峰专线161 M319路 M502路 B723路,途经路线[4条],中央悦城
 M182路 M206路 M371路 M435路,途经路线[4条],中山公园西门
 E1路 M122路 M212路 M223路 M352路 M365路 M405路 B656路 B830路,途经路线[9条],中央原著
 高峰专线168 M215路 M218路 325路 M356路 M411路 B784路 B963路,途经路线[8条],中大附七
 高快巴士24 E28路 高快巴士33 高快巴士35 高峰专线113 高峰专线169 325路 M356路 M411路 M490路 B662路 B663路 B784路,途经路线[13条],中大附七换乘站
 21路 22路 37路 高峰专线62 201路 226路 324路 332路 M343路 M349路 M425路 M475路 M492路 M506路 B796路,途经路线[15条],中山公园东门
 M253路 M331路 M341路,途经路线[3条],中国银行沙井支行
 61路 381路 M402路 M482路,途经路线[4条],中国银行大厦
 M291路 655路,途经路线[2条],中台电热
 高峰专线8 高峰专线72 高峰专线122 M200路 M210路 338路 M358路 M400路 M473路 M484路 M507路 M527路,途经路线[12条],中商花园
 高峰专线8 高峰专线72 高峰专线122 M200路 M235路 338路 M350路 M358路 M400路 M473路 M483路 M484路 M507路 M527路 B973路,途经路线[15条],中南花园
 高峰专线160 M318路 M501路 M502路 923路,途经路线[5条],中南人防加油站
 M154路 M574路 B725路,途经路线[3条],中华商务印刷厂
 930安良线,途经路线[1条],油甘园
 M240路 323路,途经路线[2条],沿江大铲湾口
 高快巴士17 E36路 M342路 M525路,途经路线[4条],中心新村
 凤岗2路,途经路线[1条],油甘埔路口
 M522路 M558路 B887路,途经路线[3条],沿江桥底
 M238路,途经路线[1条],油麻岗总站
 B752路,途经路线[1条],油草棚
 226路,途经路线[1条],油码头
 M263路 M282路 M393路,途经路线[3条],油松路口
 337路 639路 779路 780路,途经路线[4条],沙井巡警中队
 M282路 324路 M353路 M393路 B730路 B792路,途经路线[6条],油富商城
 M211路 M233路 M263路 M392路 M424路,途经路线[5条],油松派出所
 M357路 M362路 M456路,途经路线[3条],油库
 M211路,途经路线[1条],油富商场
 M182路 M197路 M246路 M259路 M379路 M382路 M469路 M560路,途经路线[8条],永联学校
 M152路 M180路 M244路 M262路 M269路 M310路 312路 336路 M360路 M365路 M379路 M393路 621路 B915路,途经路线[14条],油松工业区
 B856路,途经路线[1条],永昌隆工业园
 M297路,途经路线[1条],永盛泰工业园
 3号线(龙岗线),途经路线[1条],永湖
 深惠1线,途经路线[1条],永昶
 M258路 M545路 M557路 B769路,途经路线[4条],永联厂
 凤岗2路,途经路线[1条],永宏厂
 M515路,途经路线[1条],永恒大厦
 大梅沙假日专线3 深惠3线 深惠3A线 高峰专线64 M208路 M239路 M266路 M268路 M295路 M314路 351路 M357路 358路 M359路 366路 M394路 M396路 M466路 M547路 M563路 906路,途经路线[21条],永湖地铁站
 358路,途经路线[1条],永安北山路口
 M537路,途经路线[1条],永安南城
 M309路 M357路 M394路 M563路 907路,途经路线[5条],永佳利
 85路 205路 M290路 B843路,途经路线[4条],永安北三街路口
 高峰专线7 N24路 37路 72路 M418路 M519路,途经路线[6条],永乐新村
 M251路 M351路 M395路,途经路线[3条],永威五金塑料厂
 68路 M348路 M444路 M465路 B626路 B925路,途经路线[6条],永安路口
 高快巴士27 M226路 M286路 M424路 M525路 B766路 B861路 B918路,途经路线[8条],永勤厂
